Version	Grade	Origin Text	Component	Edited	id	Sub Genre	Genre
10	NORMAL	REFLEKTOR	REFLEKTOR	TRUE	213	クリエイティブエフェクト	エフェクト
10	NORMAL	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
10	NORMAL	ROUNDS*	ROUNDS	TRUE	136		シンセサイザー
10	NORMAL	SCARBEE A200	SCARBEE A200	TRUE	138	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	NORMAL	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	NORMAL	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	NORMAL	SCARBEE MM BASS	SCARBEE MM BASS	TRUE	143	エレクトリックベース	サンプルインストゥルメント
10	NORMAL	SESSION HORNS	SESSION HORNS	TRUE	154	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
10	NORMAL	SESSION STRINGS	SESSION STRINGS	TRUE	219	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
10	NORMAL	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
10	NORMAL	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
10	NORMAL	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
10	NORMAL	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
10	NORMAL	SUPERCHARGER*	SUPERCHARGER	TRUE	173	スタジオエフェクト	エフェクト
10	NORMAL	THE FINGER	THE FINGER	TRUE	187	クリエイティブエフェクト	エフェクト
10	NORMAL	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
10	NORMAL	THE GENTLEMAN*	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
10	NORMAL	THE GRANDEUR*	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
10	NORMAL	THE MAVERICK*	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
10	NORMAL	TRAKTOR'S 12	TRAKTOR'S 12	TRUE	212	クリエイティブエフェクト	エフェクト
10	NORMAL	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
10	NORMAL	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	NORMAL	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
				TRUE			
10	ULTIMATE	KONTAKT 5	KONTAKT 5	TRUE	76		プラットフォーム
10	ULTIMATE	REAKTOR 5	REAKTOR 5	TRUE	209		プラットフォーム
10	ULTIMATE	MASSIVE	MASSIVE	TRUE	92		シンセサイザー
10	ULTIMATE	ABSYNTH 5	ABSYNTH 5	TRUE	7		シンセサイザー
10	ULTIMATE	FM8	FM8	TRUE	55		シンセサイザー
10	ULTIMATE	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
10	ULTIMATE	GUITAR RIG 5 PRO	GUITAR RIG 5 PRO	TRUE	62	クリエイティブエフェクト	エフェクト
10	ULTIMATE	ABBEY ROAD VINTAGE DRUMMER	ABBEY ROAD VINTAGE DRUMMER	TRUE	6	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ABBEY ROAD 50s DRUMMER*	ABBEY ROAD 50s DRUMMER	TRUE	1	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ABBEY ROAD 60s DRUMMER	ABBEY ROAD 60s DRUMMER	TRUE	2	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ABBEY ROAD 70s DRUMMER	ABBEY ROAD 70s DRUMMER	TRUE	3	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ABBEY ROAD 80s DRUMMER	ABBEY ROAD 80s DRUMMER	TRUE	4	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ABBEY ROAD MODERN DRUMMER	ABBEY ROAD MODERN DRUMMER	TRUE	5	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	ACTION STRIKES*	ACTION STRIKES	TRUE	8	シネマティック	サンプルインストゥルメント
10	ULTIMATE	ACTION STRINGS	ACTION STRINGS	TRUE	9	シネマティック	サンプルインストゥルメント
10	ULTIMATE	ALICIA'S KEYS	ALICIA'S KEYS	TRUE	10	アコースティックピアノ	サンプルインストゥルメント
10	ULTIMATE	BALINESE GAMELAN	BALINESE GAMELAN	TRUE	22	ワールドインストゥルメント	サンプルインストゥルメント
10	ULTIMATE	DAMAGE	DAMAGE	TRUE	38	シネマティック	サンプルインストゥルメント
10	ULTIMATE	DISCOVERY SERIES CUBA*	DISCOVERY SERIES CUBA	TRUE	222	ワールドインストゥルメント	サンプルインストゥルメント
10	ULTIMATE	DRIVER	DRIVER	TRUE	43	クリエイティブエフェクト	エフェクト
10	ULTIMATE	DRUMLAB*	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	EVOLVE	EVOLVE	TRUE	50	シネマティック	サンプルインストゥルメント
10	ULTIMATE	EVOLVE MUTATIONS	EVOLVE MUTATIONS	TRUE	51	シネマティック	サンプルインストゥルメント
10	ULTIMATE	EVOLVE MUTATIONS 2	EVOLVE MUTATIONS 2	TRUE	52	シネマティック	サンプルインストゥルメント
10	ULTIMATE	GEORGE DUKE SOUL TREASURES	GEORGE DUKE SOUL TREASURES	TRUE	57	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	ULTIMATE	KINETIC METAL*	KINETIC METAL	TRUE	73	シネマティック	サンプルインストゥルメント
10	ULTIMATE	KONTOUR*	KONTOUR	TRUE	79		シンセサイザー
10	ULTIMATE	MASCHINE DRUM SELECTION	MASCHINE DRUM SELECTION	TRUE	91	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	MOLEKULAR*	MOLEKULAR	TRUE	103	クリエイティブエフェクト	エフェクト
10	ULTIMATE	MONARK	MONARK	TRUE	105		シンセサイザー
10	ULTIMATE	POLYPLEX*	POLYPLEX	TRUE	116		クリエイティブサンプラー
10	ULTIMATE	VARI COMP	VARI COMP	TRUE	200	スタジオエフェクト	エフェクト
10	ULTIMATE	ENHANCED EQ	ENHANCED EQ	TRUE	48	スタジオエフェクト	エフェクト
10	ULTIMATE	PASSIVE EQ	PASSIVE EQ	TRUE	112	スタジオエフェクト	エフェクト
10	ULTIMATE	RAMMFIRE	RAMMFIRE	TRUE	210	クリエイティブエフェクト	エフェクト
10	ULTIMATE	RAZOR	RAZOR	TRUE	124		シンセサイザー
10	ULTIMATE	RC 48	RC 48	TRUE	126	クリエイティブエフェクト	エフェクト
10	ULTIMATE	RC 24	RC 24	TRUE	125	クリエイティブエフェクト	エフェクト
10	ULTIMATE	REAKTOR PRISM	REAKTOR PRISM	TRUE	129		シンセサイザー
10	ULTIMATE	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
10	ULTIMATE	REFLEKTOR	REFLEKTOR	TRUE	213	クリエイティブエフェクト	エフェクト
10	ULTIMATE	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
10	ULTIMATE	RISE & HIT*	RISE & HIT	TRUE	134	シネマティック	サンプルインストゥルメント
10	ULTIMATE	ROUNDS*	ROUNDS	TRUE	136		シンセサイザー
10	ULTIMATE	SCARBEE A200	SCARBEE A200	TRUE	138	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	ULTIMATE	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	ULTIMATE	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	ULTIMATE	SCARBEE FUNK GUITARIST	SCARBEE FUNK GUITARIST	TRUE	140	アコースティック&エレクトリックギター	サンプルインストゥルメント
10	ULTIMATE	SCARBEE JAY-BASS	SCARBEE JAY-BASS	TRUE	141	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SCARBEE MM- BASS	SCARBEE MM BASS	FALSE	143	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SCARBEE MM-BASS AMPED	SCARBEE MM-BASS AMPED	TRUE	144	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SCARBEE PRE-BASS	SCARBEE PRE-BASS	TRUE	145	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SCARBEE PRE-BASS AMPED	SCARBEE PRE-BASS AMPED	TRUE	146	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SCARBEE RICKENBACKER BASS	SCARBEE RICKENBACKER BASS	TRUE	147	エレクトリックベース	サンプルインストゥルメント
10	ULTIMATE	SESSION HORNS PRO*	SESSION HORNS PRO	TRUE	155	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
10	ULTIMATE	SESSION STRINGS PRO	SESSION STRINGS PRO	TRUE	220	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
10	ULTIMATE	SKANNER XT	SKANNER XT	TRUE	159		シンセサイザー
10	ULTIMATE	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
10	ULTIMATE	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
10	ULTIMATE	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
10	ULTIMATE	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
10	ULTIMATE	SUPERCHARGER GT*	SUPERCHARGER GT	TRUE	174	スタジオエフェクト	エフェクト
10	ULTIMATE	THE FINGER	THE FINGER	TRUE	187	クリエイティブエフェクト	エフェクト
10	ULTIMATE	THE MOUTH	THE MOUTH	TRUE	192	クリエイティブエフェクト	エフェクト
10	ULTIMATE	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
10	ULTIMATE	THE GENTLEMAN*	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
10	ULTIMATE	THE GRANDEUR*	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
10	ULTIMATE	THE MAVERICK*	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
10	ULTIMATE	TRAKTOR’S 12	TRAKTOR'S 12	TRUE	212	クリエイティブエフェクト	エフェクト
10	ULTIMATE	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
10	ULTIMATE	VC 76	VC 76	TRUE	203	スタジオエフェクト	エフェクト
10	ULTIMATE	VC 2A	VC 2A	TRUE	202	スタジオエフェクト	エフェクト
10	ULTIMATE	VC 160	VC 160	TRUE	201	スタジオエフェクト	エフェクト
10	ULTIMATE	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
10	ULTIMATE	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
				TRUE			
11	NORMAL	KONTAKT 5	KONTAKT 5	TRUE	76		プラットフォーム
11	NORMAL	REAKTOR 6*	REAKTOR 6	TRUE	127		プラットフォーム
11	NORMAL	ABSYNTH 5	ABSYNTH 5	TRUE	7		シンセサイザー
11	NORMAL	FM8	FM8	TRUE	55		シンセサイザー
11	NORMAL	FORM*	FORM	TRUE	56		シンセサイザー
11	NORMAL	KONTOUR	KONTOUR	TRUE	79		シンセサイザー
11	NORMAL	MASSIVE	MASSIVE	TRUE	92		シンセサイザー
11	NORMAL	MONARK	MONARK	TRUE	105		シンセサイザー
11	NORMAL	RAZOR	RAZOR	TRUE	124		シンセサイザー
11	NORMAL	REAKTOR PRISM	REAKTOR PRISM	TRUE	129		シンセサイザー
11	NORMAL	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
11	NORMAL	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
11	NORMAL	ROUNDS	ROUNDS	TRUE	136		シンセサイザー
11	NORMAL	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
11	NORMAL	POLYPLEX	POLYPLEX	TRUE	116		クリエイティブサンプラー
11	NORMAL	ABBEY ROAD | 60S DRUMMER	ABBEY ROAD 60S DRUMMER	FALSE	2	ドラム＆パーカッション	サンプルインストゥルメント
11	NORMAL	DRUMLAB	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
11	NORMAL	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
11	NORMAL	BALINESE GAMELAN	BALINESE GAMELAN	TRUE	22	ワールドインストゥルメント	サンプルインストゥルメント
11	NORMAL	INDIA*	INDIA	TRUE	69	ワールドインストゥルメント	サンプルインストゥルメント
11	NORMAL	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
11	NORMAL	THE GENTLEMAN	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
11	NORMAL	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
11	NORMAL	THE GRANDEUR	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
11	NORMAL	THE MAVERICK	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
11	NORMAL	UNA CORDA*	UNA CORDA	TRUE	199	アコースティックピアノ	サンプルインストゥルメント
11	NORMAL	SCARBEE A-200	SCARBEE A-200	TRUE	218	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	NORMAL	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	NORMAL	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	NORMAL	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	NORMAL	STRUMMED ACOUSTIC*	SESSION GUITARIST - STRUMMED ACOUSTIC	FALSE	152	アコースティック&エレクトリックギター	サンプルインストゥルメント
11	NORMAL	SCARBEE MM-BASS	SCARBEE MM BASS	FALSE	143	エレクトリックベース	サンプルインストゥルメント
11	NORMAL	SESSION HORNS	SESSION HORNS	TRUE	154	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	NORMAL	SESSION STRINGS	SESSION STRINGS	TRUE	219	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	NORMAL	KINETIC METAL*	KINETIC METAL	TRUE	73	シネマティック	サンプルインストゥルメント
11	NORMAL	SOLID BUS COMP	SOLID BUS COMP	TRUE	161	スタジオエフェクト	エフェクト
11	NORMAL	SOLID DYNAMICS	SOLID DYNAMICS	TRUE	162	スタジオエフェクト	エフェクト
11	NORMAL	SOLID EQ	SOLID EQ	TRUE	163	スタジオエフェクト	エフェクト
11	NORMAL	SUPERCHARGER	SUPERCHARGER	TRUE	173	スタジオエフェクト	エフェクト
11	NORMAL	TRANSIENT MASTER	TRANSIENT MASTER	TRUE	195	スタジオエフェクト	エフェクト
11	NORMAL	DRIVER	DRIVER	TRUE	43	クリエイティブエフェクト	エフェクト
11	NORMAL	GUITAR RIG 5 PRO	GUITAR RIG 5 PRO	TRUE	62	クリエイティブエフェクト	エフェクト
11	NORMAL	RAMMFIRE	RAMMFIRE	TRUE	210	クリエイティブエフェクト	エフェクト
11	NORMAL	REFLEKTOR	REFLEKTOR	TRUE	213	クリエイティブエフェクト	エフェクト
11	NORMAL	REPLIKA*	REPLIKA	TRUE	131	クリエイティブエフェクト	エフェクト
11	NORMAL	THE FINGER	THE FINGER	TRUE	187	クリエイティブエフェクト	エフェクト
11	NORMAL	THE MOUTH	THE MOUTH	TRUE	192	クリエイティブエフェクト	エフェクト
11	NORMAL	TRAKTOR’S 12	TRAKTOR'S 12	TRUE	212	クリエイティブエフェクト	エフェクト
				TRUE			
11	ULTIMATE	KONTAKT 5	KONTAKT 5	TRUE	76		プラットフォーム
11	ULTIMATE	REAKTOR 6*	REAKTOR 6	TRUE	127		プラットフォーム
11	ULTIMATE	ABSYNTH 5	ABSYNTH 5	TRUE	7		シンセサイザー
11	ULTIMATE	FM8	FM8	TRUE	55		シンセサイザー
11	ULTIMATE	FORM*	FORM	TRUE	56		シンセサイザー
11	ULTIMATE	KONTOUR	KONTOUR	TRUE	79		シンセサイザー
11	ULTIMATE	MASSIVE	MASSIVE	TRUE	92		シンセサイザー
11	ULTIMATE	MONARK	MONARK	TRUE	105		シンセサイザー
11	ULTIMATE	RAZOR	RAZOR	TRUE	124		シンセサイザー
11	ULTIMATE	REAKTOR PRISM	REAKTOR PRISM	TRUE	129		シンセサイザー
11	ULTIMATE	REAKTOR SPARK	REAKTOR SPARK	TRUE	130		シンセサイザー
11	ULTIMATE	RETRO MACHINES MK2	RETRO MACHINES MK2	TRUE	133		シンセサイザー
11	ULTIMATE	ROUNDS	ROUNDS	TRUE	136		シンセサイザー
11	ULTIMATE	SKANNER XT	SKANNER XT	TRUE	159		シンセサイザー
11	ULTIMATE	BATTERY 4	BATTERY 4	TRUE	24		クリエイティブサンプラー
11	ULTIMATE	FLESH*	FLESH	TRUE	54		クリエイティブサンプラー
11	ULTIMATE	POLYPLEX	POLYPLEX	TRUE	116		クリエイティブサンプラー
11	ULTIMATE	ABBEY ROAD VINTAGE DRUMMER	ABBEY ROAD VINTAGE DRUMMER	TRUE	6	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 50S DRUMMER	ABBEY ROAD 50S DRUMMER	FALSE	1	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 60S DRUMMER	ABBEY ROAD 60S DRUMMER	FALSE	2	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 70S DRUMMER	ABBEY ROAD 70S DRUMMER	FALSE	3	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD I 80S DRUMMER	ABBEY ROAD 80S DRUMMER	FALSE	4	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	ABBEY ROAD MODERN DRUMMER	ABBEY ROAD MODERN DRUMMER	TRUE	5	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	DRUMLAB	DRUMLAB	TRUE	45	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	MASCHINE DRUM SELECTION	MASCHINE DRUM SELECTION	TRUE	91	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	STUDIO DRUMMER	STUDIO DRUMMER	TRUE	171	ドラム＆パーカッション	サンプルインストゥルメント
11	ULTIMATE	BALINESE GAMELAN	BALINESE GAMELAN	TRUE	22	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	CUBA	CUBA	TRUE	37	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	INDIA*	INDIA	TRUE	69	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	WEST AFRICA	WEST AFRICA	TRUE	208	ワールドインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	ALICIA'S KEYS	ALICIA'S KEYS	TRUE	10	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GENTLEMAN	THE GENTLEMAN	TRUE	188	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GIANT	THE GIANT	TRUE	189	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE GRANDEUR	THE GRANDEUR	TRUE	190	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	THE MAVERICK	THE MAVERICK	TRUE	191	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	UNA CORDA*	UNA CORDA	TRUE	199	アコースティックピアノ	サンプルインストゥルメント
11	ULTIMATE	GEORGE DUKE SOUL TREASURES	GEORGE DUKE SOUL TREASURES	TRUE	57	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE A-200	SCARBEE A-200	TRUE	218	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE CLAVINET/PIANET	SCARBEE CLAVINET/PIANET	TRUE	139	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE MARK I	SCARBEE MARK I	TRUE	142	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	VINTAGE ORGANS	VINTAGE ORGANS	TRUE	206	エレクトロニックピアノ&オルガン	サンプルインストゥルメント
11	ULTIMATE	SCARBEE FUNK GUITARIST	SCARBEE FUNK GUITARIST	TRUE	140	アコースティック&エレクトリックギター	サンプルインストゥルメント
11	ULTIMATE	STRUMMED ACOUSTIC*	SESSION GUITARIST - STRUMMED ACOUSTIC	FALSE	152	アコースティック&エレクトリックギター	サンプルインストゥルメント
11	ULTIMATE	SCARBEE RICKENBACKER BASS	SCARBEE RICKENBACKER BASS	TRUE	147	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE JAY-BASS	SCARBEE JAY-BASS	TRUE	141	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE MM BASS, MM BASS AMPED	SCARBEE MM BASS	FALSE	143	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE		SCARBEE MM-BASS AMPED	TRUE	144	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE		SCARBEE PRE-BASS	TRUE	145	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SCARBEE PRE-BASS, PRE-BASS AMPED	SCARBEE PRE-BASS AMPED	FALSE	146	エレクトリックベース	サンプルインストゥルメント
11	ULTIMATE	SESSION HORNS PRO	SESSION HORNS PRO	TRUE	155	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	ULTIMATE	SESSION STRINGS PRO	SESSION STRINGS PRO	TRUE	220	コンテンポラリーストリング&ホーン	サンプルインストゥルメント
11	ULTIMATE	SYMPHONY ESSENTIALS:- STRING ENSEMBLE*	SYMPHONY ESSENTIALS - STRING ENSEMBLE	FALSE	177	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- BRASS SOLO*	SYMPHONY ESSENTIALS - BRASS SOLO	FALSE	175	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- BRASS ENSEMBLE*	SYMPHONY ESSENTIALS BRASS ENSEMBLE	FALSE	178	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- WOODWIND SOLO*	SYMPHONY ESSENTIALS WOODWIND SOLO	FALSE	180	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	- WOODWIND ENSEMBLE*	SYMPHONY ESSENTIALS WOODWIND ENSEMBLE	FALSE	179	クラシカルインストゥルメント	サンプルインストゥルメント
11	ULTIMATE	ACTION STRIKES	ACTION STRIKES	TRUE	8	シネマティック	サンプルインストゥルメント
11	ULTIMATE	ACTION STRINGS	ACTION STRINGS	TRUE	9	シネマティック	サンプルインストゥルメント
11	ULTIMATE	DAMAGE	DAMAGE	TRUE	38	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EVOLVE	EVOLVE	TRUE	50	シネマティック	サンプルインストゥルメント
11	ULTIMATE	EVOLVE MUTATIONS	EVOLVE MUTATIONS	TRUE	51	シネマティック	サンプルインストゥルメント
